,company_name,tic,current_assets,total_assets,cost_of_goods_sold,total_long_term_debt,depreciation_and_amortization,ebit,ebitda,gross_profit,inventory,total_current_liabilities,net_income,retained_earnings,total_receivables,total_revenue,market_value,total_liabilities,net_sales,total_operating_expenses
6157,WORLD WIRELESS COMMUNICATION,WWRL,0.8270000000000001,1.6869999999999998,0.654,0.004,0.451,-6.867999999999999,-6.417000000000001,0.3979999999999999,0.446,4.336,-8.047,-50.708,0.087,1.052,25.7865,4.34,1.052,7.468999999999999
6158,WORLD WIRELESS COMMUNICATION,WWRL,0.55,0.777,0.146,0.017,0.196,-4.531000000000001,-4.335,0.589,0.412,9.539,-9.847,-57.25,0.083,0.735,4.4044,9.556,0.735,5.07
5622,WORLDPORT COMMUNICATIONS INC,WRDP,103.611,104.288,57.438,4.021,25.396,-58.887,-33.491,28.529,0.0,183.749,-121.02,-233.30900000000003,1.126,85.96700000000001,58.6204,187.77,85.96700000000001,119.458
5623,WORLDPORT COMMUNICATIONS INC,WRDP,151.35399999999998,231.917,8.479,0.0,4.323,-25.684,-21.361,1.3159999999999998,0.0,25.689,275.232,27.829,9.312,9.795,113.5288,25.735,9.795,31.156
5624,WORLDPORT COMMUNICATIONS INC,WRDP,126.173,133.561,22.09,3.4330000000000003,11.287,-53.068000000000005,-41.781000000000006,-14.785,0.0,38.102,-121.643,-95.191,51.613,7.305,15.6157,41.535,7.305,49.086000000000006
2982,WORLDWIDE RESTAURANT CONCEPT,SZ,43.974,149.648,247.049,18.431,10.192,11.898,22.09,46.479,4.448,47.6,7.359,-215.709,2.56,293.528,72.7094,89.072,293.528,271.438
2983,WORLDWIDE RESTAURANT CONCEPT,SZ,48.039,162.043,297.398,30.809,11.836,8.99,20.826,49.756,4.807,46.942,3.565,-218.248,2.042,347.154,87.2528,103.676,347.154,326.328
2984,WORLDWIDE RESTAURANT CONCEPT,SZ,60.227,142.534,295.333,7.496,12.449000000000002,12.495,24.944000000000003,59.511,5.67,57.46,-21.33,-239.414,2.76,354.844,175.3652,97.69,354.844,329.9
66,WYETH,WYE,17514.241,36478.715,4655.612,9096.743,803.04,5370.348000000001,6173.388000000001,15695.043,2480.459,7221.848000000001,4196.706,8062.033,3383.341,20350.655,68500.13,21825.96,20350.655,14177.267
67,WYETH,WYE,22983.598,42717.282,5150.654,11492.881,918.679,6349.028,7267.706999999999,17249.144,3035.358,7324.279,4615.96,10639.039,3528.009,22399.798,59116.7633,24506.747000000007,22399.798,15132.091
68,WYETH,WYE,23481.34,44031.724,4997.748,10826.013,1007.574,6946.234,7953.808000000001,17836.16,2996.428,6850.423000000001,4417.833,11246.42,3646.439,22833.908,49946.5905,24857.882,22833.908,14880.1
4542,WYNDHAM INTERNATIONAL INC,WBR.2,384.359,4473.458,1329.635,2394.922,258.638,24.87,283.508,347.546,15.488,698.319,-522.4259999999999,-2960.968,100.529,1677.181,38.6398,3351.193,1677.181,1393.6729999999998
4543,WYNDHAM INTERNATIONAL INC,WBR.2,526.549,3783.127,966.365,2271.165,201.113,47.459,248.572,304.85,13.68,693.809,-389.612,-3499.8590000000004,71.077,1271.215,112.7195,3071.784,1271.215,1022.643
4544,WYNDHAM INTERNATIONAL INC,WBR.2,557.299,2791.478,699.5160000000001,1398.09,100.834,100.969,201.803,262.357,12.818,1139.281,-509.446,-4174.105,70.438,961.873,203.9505,2588.561,961.873,760.07
1908,X-RITE INC,XRIT,96.069,472.715,58.633,206.164,22.288,8.412,30.7,133.034,28.467,37.079,-25.242,-67.306,31.509,191.667,183.3838,260.596,191.667,160.967
1909,X-RITE INC,XRIT,76.831,439.095,67.278,171.65,22.381,30.937,53.318000000000005,155.46200000000002,27.67,34.827,3.641,-61.638000000000005,31.826,222.74,387.5589,217.555,222.74,169.422
1910,X-RITE INC,XRIT,85.425,463.128,73.892,138.031,22.945,38.197,61.142,163.66,26.192,42.455,49.361,-18.907,35.74,237.552,396.14,196.514,237.552,176.41
2229,XETA TECHNOLOGIES INC,XETA,27.911,66.393,61.321000000000005,0.26,1.7619999999999998,3.69,5.452000000000001,22.999,5.237,18.55,2.056,30.54,20.348,84.32,17.4318,24.556,84.32,78.868
2230,XETA TECHNOLOGIES INC,XETA,27.304,47.808,51.065,0.106,2.227,0.909,3.136,20.507,5.0360000000000005,15.762,-10.317,20.224,14.302,71.572,25.6525,16.049,71.572,68.436
2231,XETA TECHNOLOGIES INC,XETA,30.161,58.365,60.975,0.255,2.1180000000000003,2.765,4.883,24.703000000000003,6.715,22.661,1.3730000000000002,21.596,18.802,85.678,38.0915,23.121,85.678,80.795
4821,XETEL CORP,XTEL,56.854,64.721,108.186,7.591,1.975,1.406,3.381,9.557,23.074,32.165,1.538,2.625,24.669,117.743,29.6125,39.889,117.743,114.362
4822,XETEL CORP,XTEL,95.384,102.517,174.176,34.329,2.031,8.232999999999999,10.264,18.706,49.856,36.966,5.452000000000001,8.077,41.447,192.882,34.762,71.438,192.882,182.618
4823,XETEL CORP,XTEL,34.818000000000005,41.593,90.266,0.0,2.352,-22.522,-20.17,-10.505,19.337,33.881,-23.569000000000003,-15.492,13.468,79.76100000000001,3.9265,33.881,79.76100000000001,99.931
1794,XICOR INC,XICO,69.464,80.45100000000001,32.975,32.634,3.925,1.325,5.25,37.098,9.404,30.901,-9.469,-120.859,3.5010000000000003,70.07300000000001,247.9629,63.535,70.07300000000001,64.82300000000001
1795,XICOR INC,XICO,47.38,67.096,16.430999999999997,32.976,3.384,-5.37,-1.986,22.103,4.939,18.545,-12.782,-133.641,4.606,38.534,88.539,51.521,38.534,40.52
1796,XICOR INC,XICO,31.12,58.66,17.358,0.2739999999999999,2.556,0.304,2.86,24.09,3.123,13.613,2.4290000000000003,-131.21200000000002,5.268,41.448,329.2869,13.887,41.448,38.588
6906,XM SATELLITE RADIO HLDGS INC,XMSR,943.168,2223.661,405.293,1035.5839999999998,145.87,-555.535,-409.665,152.97299999999998,26.1,764.158,-666.715,-2773.619,55.876000000000005,558.266,6566.3506,2142.713,558.266,967.931
6907,XM SATELLITE RADIO HLDGS INC,XMSR,432.658,1840.618,590.738,1286.179,168.88,-403.098,-234.218,342.67900000000003,17.0,694.322,-718.872,-3494.886,76.28399999999999,933.417,4418.5499,2238.498,933.417,1167.635
6908,XM SATELLITE RADIO HLDGS INC,XMSR,386.338,1609.23,769.1160000000001,1480.639,187.196,-457.337,-270.141,367.426,11.3,789.1260000000001,-682.3810000000001,-4171.891,81.645,1136.542,3876.2122,2533.7870000000007,1136.542,1406.683
3627,XTO ENERGY INC,XTO,1287.0,18922.0,1140.0,6320.0,1209.0,2889.4,4098.4,4378.0,0.0,1537.0,1691.0,4898.0,970.0,5518.0,24924.6998,10981.0,5518.0,1419.6
3628,XTO ENERGY INC,XTO,4258.0,38254.0,1746.0,11959.0,2056.0,3423.4,5479.4,5946.0,0.0,2930.0,1912.0,9173.0,1274.0,7692.0,20440.0936,20907.0,7692.0,2212.6
3629,XTO ENERGY INC,XTO,2548.0,36255.0,1801.0,10237.0,3119.0,3699.0,6818.0,7251.0,0.0,2301.0,2019.0,9026.0,1135.0,9052.0,27127.688,18929.0,9052.0,2234.0
7950,YAK COMMUNICATIONS INC,YAKC,38.463,55.048,53.149,4.995,2.98,9.297,12.277,27.654,0.0,22.288,5.061,10.608,15.649,80.803,115.3924,27.632,80.803,68.52600000000001
7951,YAK COMMUNICATIONS INC,YAKC,34.384,51.248000000000005,57.636,0.977,2.943,6.291,9.234,35.064,0.0,18.52,4.763,14.574000000000002,16.22,92.7,62.5505,19.497,92.7,83.46600000000001
7952,YAK COMMUNICATIONS INC,YAKC,32.482,49.526,55.304,0.248,3.222,3.776,6.997999999999999,37.093,0.0,14.929,-0.365,16.014,15.759,92.397,38.3279,15.973,92.397,85.399
6729,YANKEE HOLDING CORP,0040A,123.544,346.35900000000004,209.593,75.0,20.926,139.327,160.253,344.60900000000004,46.901,79.437,82.689,73.453,28.231,554.202,1569.7126,166.696,554.202,393.949
6730,YANKEE HOLDING CORP,0040A,126.523,355.134,234.13,178.0,23.325,140.305,163.63,367.051,55.528,90.541,78.101,-28.398000000000003,42.54600000000001,601.181,1048.6528,286.99,601.181,437.551
6731,YANKEE HOLDING CORP,0040A,132.195,372.922,270.823,140.0,26.515,148.89,175.405,416.734,61.13,97.9,84.515,9.448,33.769,687.557,1365.9209,257.357,687.557,512.1519999999999
2406,YOCREAM INTERNATIONAL INC,YOCM,5.944,22.086,16.979,7.996,0.887,1.409,2.296,11.211,3.748,3.42,0.619,4.992,1.5630000000000002,28.19,18.4875,12.702,28.19,25.894
2407,YOCREAM INTERNATIONAL INC,YOCM,13.696,29.294,23.674,7.72,0.954,7.21,8.164,19.297,3.614,5.888999999999999,4.38,9.226,2.346,42.971,31.4418,15.073,42.971,34.806999999999995
2408,YOCREAM INTERNATIONAL INC,YOCM,20.726,36.945,26.367,7.377999999999999,1.012,9.157,10.169,24.366,5.152,4.85,5.638999999999999,14.675999999999998,2.642,50.733,86.064,14.518,50.733,40.564
2118,YORK INTERNATIONAL CORP,YRK,1275.247,2506.1220000000003,3045.708,618.224,62.167,177.332,239.499,797.665,473.779,838.659,-98.26,184.832,627.067,3843.373,1013.8761,1823.308,3843.373,3603.874
2119,YORK INTERNATIONAL CORP,YRK,1330.795,2673.135,3206.802,582.0269999999999,71.69,175.425,247.115,869.252,512.714,968.301,-3.998,247.598,638.51,4076.054,1502.4704,1896.735,4076.054,3828.939
2120,YORK INTERNATIONAL CORP,YRK,1606.642,3010.415,3582.679,545.4680000000001,76.64699999999999,149.188,225.835,927.464,615.131,1204.832,81.579,321.707,804.1410000000001,4510.143,1442.7703,2131.552,4510.143,4284.308
4854,YOUBET.COM INC,UBET,26.002,65.05,92.11,4.767,10.37,-5.49,4.88,46.083,2.085,40.302,-28.418000000000003,-112.029,7.314,138.19299999999998,46.5013,45.069,138.19299999999998,133.313
4855,YOUBET.COM INC,UBET,27.27,48.88,67.615,3.996,8.074,6.884,14.958,41.413,1.937,28.041,-4.4510000000000005,-116.553,3.031,109.028,35.3688,32.037,109.028,94.07
4856,YOUBET.COM INC,UBET,29.032,51.644,73.812,0.0,7.217,5.747000000000001,12.964,37.868,1.278,21.968000000000004,11.618,-104.958,3.4130000000000003,111.68,119.7651,21.968000000000004,111.68,98.716
5859,YOUNG INNOVATIONS INC,YDNT,31.129,160.0,39.151,14.529000000000002,4.015,21.538,25.553,58.586000000000006,14.816,8.377,13.481,145.868,12.289,97.737,196.3815,39.135,97.737,72.184
5860,YOUNG INNOVATIONS INC,YDNT,34.583,161.625,41.511,6.156000000000001,4.17,23.02,27.19,61.331,17.26,10.7,14.937,151.296,12.314,102.842,255.1517,34.521,102.842,75.652
5861,YOUNG INNOVATIONS INC,YDNT,34.986999999999995,159.786,43.396,0.659,4.125,24.36,28.485,62.834,17.160999999999998,9.134,16.453,158.36700000000002,12.372,106.23,233.1288,29.533,106.23,77.745
6423,YUHE INTERNATIONAL INC,YUII,24.531,61.519,20.082,9.41,1.727,10.089,11.816,14.544,6.645,10.487,10.525,11.663,0.001,34.626,62.888000000000005,19.897,34.626,22.81
6424,YUHE INTERNATIONAL INC,YUII,20.986,76.763,28.598000000000003,1.36,2.099,13.343,15.442,18.648,6.561,20.152,12.794,24.563,0.001,47.246,148.5729,21.512,47.246,31.804
6425,YUHE INTERNATIONAL INC,YUII,47.88399999999999,131.194,40.869,0.0,2.559,-34.221,-31.662,26.611,13.005,23.424,-34.337,-7.272,0.0,67.48,181.2375,23.424,67.48,99.142
3906,ZAMBA CORP,3ZMBA,5.097,7.667999999999999,19.28,0.1939999999999999,0.987,-7.292000000000001,-6.305,14.022,0.608,5.386,-9.529,-82.165,2.426,33.302,21.0042,5.58,33.302,39.607
3907,ZAMBA CORP,3ZMBA,2.188,2.821,9.843,0.1639999999999999,0.4379999999999999,-8.222999999999999,-7.785,1.256,0.47,4.823,-6.613,-88.77799999999999,0.662,11.099,3.1058,5.151,11.099,18.884
3908,ZAMBA CORP,3ZMBA,1.504,1.887,6.327999999999999,0.0,0.298,-0.926,-0.628,3.689,0.079,2.4530000000000003,1.743,-87.035,0.618,10.017,6.4172,2.4530000000000003,10.017,10.645
1740,ZAREBA SYSTEMS INC,ZRBA,17.744,31.873,22.306,2.269,1.205,1.629,2.834,13.377,6.502999999999999,13.787,0.61,12.563,7.671,35.683,17.164,17.152,35.683,32.849000000000004
1741,ZAREBA SYSTEMS INC,ZRBA,16.116,23.048,22.427,3.57,0.993,0.609,1.602,12.138,6.082999999999999,8.868,-5.199,7.09,8.031,34.565,5.4992,13.298,34.565,32.963
1742,ZAREBA SYSTEMS INC,ZRBA,13.367,19.387,20.769,1.84,0.725,1.956,2.681,11.447,4.9110000000000005,6.462999999999999,1.012,7.556,7.256,32.216,4.964,9.086,32.216,29.535
1095,ZARLINK SEMICONDUCTOR INC,3ZARLF,119.4,189.5,109.6,57.2,12.1,14.7,26.8,117.6,27.8,33.0,-29.6,-705.2,28.9,227.2,24.4852,108.3,227.2,200.4
1096,ZARLINK SEMICONDUCTOR INC,3ZARLF,152.655,214.705,100.957,68.9,11.014,22.413,33.427,119.184,26.225,41.66,7.654,-700.207,31.286,220.141,204.9132,130.219,220.141,186.71400000000003
1097,ZARLINK SEMICONDUCTOR INC,3ZARLF,180.383,267.642,108.521,72.473,9.947,27.066,37.013000000000005,121.702,23.84,39.052,69.116,-630.075,24.574,230.223,266.4844,115.438,230.223,193.21
2082,ZAXIS INTL INC,MRLA,0.26,0.433,0.3939999999999999,0.214,0.105,-1.114,-1.009,-0.136,0.064,3.05,-1.296,-9.947,0.046,0.258,5.6317,3.264,0.258,1.267
2083,ZAXIS INTL INC,MRLA,0.066,0.183,0.444,0.001,0.091,-1.179,-1.088,-0.059,0.036,2.065,-1.852,-11.799,0.0279999999999999,0.385,1.9734,2.066,0.385,1.473
2084,ZAXIS INTL INC,MRLA,0.124,0.19,0.514,0.0,0.051,-0.858,-0.807,0.19,0.052,0.838,-0.2,-11.998,0.0409999999999999,0.7040000000000001,2.4324,0.838,0.7040000000000001,1.511
1233,ZEMEX CDA CORP,ZMX,32.54,113.579,55.683,0.261,7.801,0.602,8.402999999999999,20.797,16.844,27.709,-7.971,22.691,12.97,76.48,46.7518,30.309,76.48,68.077
1234,ZEMEX CDA CORP,ZMX,26.953000000000003,97.515,38.181,0.211,5.468,1.854,7.322,19.155,16.417,16.819000000000003,0.865,23.019,9.24,57.336000000000006,52.7481,20.71,57.336000000000006,50.014
1235,ZEMEX CDA CORP,ZMX,32.942,113.43,50.977,20.358,6.25,3.942,10.192,22.892,17.611,16.724,-1.815,20.857,11.987,73.869,39.6648,40.929,73.869,63.677
2955,ZEVEX INTERNATIONAL INC,ZVXI,8.672,17.401,14.319,1.966,0.858,0.2239999999999999,1.082,9.315,4.585,2.712,-0.179,-3.482,3.599,23.634,14.6243,4.678,23.634,22.552
2956,ZEVEX INTERNATIONAL INC,ZVXI,11.815,20.85,18.213,1.81,0.711,2.05,2.761,12.061,4.587,3.964,1.905,-1.558,5.642,30.274,42.6767,5.774,30.274,27.513
2957,ZEVEX INTERNATIONAL INC,ZVXI,17.695999999999998,26.991,26.972,1.651,0.757,2.485,3.242,14.824000000000002,5.784,4.921,3.2960000000000003,1.734,7.935,41.79600000000001,55.7399,6.572,41.79600000000001,38.554
2640,ZILA INC,ZILA,22.97,56.364,11.501,3.06,2.727,-25.296,-22.569000000000003,16.687,9.699,29.824,-29.346,-62.012,3.764,28.188,150.6458,33.113,28.188,50.757
2641,ZILA INC,ZILA,24.854,63.881,11.657,7.258999999999999,3.1210000000000004,-23.012,-19.891,17.144000000000002,4.075,10.568,-13.164,-76.181,4.274,28.801,79.7095,17.902,28.801,48.692
2642,ZILA INC,ZILA,14.675,50.37,17.08,8.972999999999999,4.3,-13.106,-8.806000000000001,27.981,3.107,8.117,-16.378,-92.603,5.252000000000001,45.06100000000001,18.7483,17.09,45.06100000000001,53.867
2973,ZILOG INC,ZILG,41.3,55.8,39.9,0.0,4.4,-5.5,-1.1,42.1,8.5,19.5,-9.0,-82.8,8.0,82.0,75.096,21.1,82.0,83.1
2974,ZILOG INC,ZILG,33.798,47.84,33.365,0.0,3.931,-6.487,-2.556,33.856,8.413,20.035,-9.291,-91.688,6.834,67.221,59.2305,20.961,67.221,69.777
2975,ZILOG INC,ZILG,44.915,51.652,19.983,0.0,2.633,-12.077,-9.444,16.174,4.022,18.088,3.184,-88.43299999999999,1.6980000000000002,36.157,40.2109,20.026,36.157,45.601000000000006
3396,ZOLL MEDICAL CORP,ZOLL,230.11900000000003,371.847,173.34799999999998,0.0,14.492,11.614,26.106,211.837,69.7,73.48899999999999,9.564,121.124,80.535,385.185,453.2542,91.289,385.185,359.079
3397,ZOLL MEDICAL CORP,ZOLL,256.411,430.77,182.604,0.0,19.914,27.132,47.04600000000001,261.385,69.958,98.198,18.919,141.286,99.543,443.989,693.9341,117.192,443.989,396.943
3398,ZOLL MEDICAL CORP,ZOLL,286.02,474.483,202.49,0.0,21.538,48.211000000000006,69.749,321.219,65.87899999999999,82.287,31.288,172.108,118.691,523.7090000000001,833.2992,112.374,523.7090000000001,453.96
4995,ZOMAX INC/MN,ZOMX,131.128,181.633,154.532,0.0,8.391,-1.425,6.966,43.138000000000005,12.757,42.552,-0.555,75.297,39.403,197.67,162.6191,43.867,197.67,190.704
4996,ZOMAX INC/MN,ZOMX,123.219,168.15400000000002,159.202,0.0,9.829,-6.787000000000001,3.042,40.226,14.633,39.887,-8.411,65.97800000000001,36.18,199.428,133.72299999999998,40.042,199.428,196.386
4997,ZOMAX INC/MN,ZOMX,88.46,115.172,145.239,0.0,8.714,-23.998,-15.284,21.745,13.978,26.247,-36.146,26.36,26.823,166.984,67.444,26.564,166.984,182.268
5109,ZONES INC,ZONS,108.267,117.354,504.031,0.021,1.966,10.32,12.286,62.522,19.736,74.869,6.051,3.814,83.068,566.553,66.325,76.03699999999998,566.553,554.2669999999999
5110,ZONES INC,ZONS,111.38,120.695,503.677,0.006,1.831,15.925999999999998,17.757,73.35,21.385,69.705,9.685,13.499,78.255,577.0269999999999,98.1587,71.21300000000002,577.0269999999999,559.27
5111,ZONES INC,ZONS,124.24,133.322,597.423,0.0,1.8,21.03,22.83,82.069,21.278,69.281,13.133,26.632,88.72,679.492,142.2304,71.014,679.492,656.6619999999999
4716,ZORAN CORP,ZRAN,444.286,572.447,221.031,0.0,31.073,-26.075,4.998,217.508,37.365,66.05199999999999,-215.727,-379.07,22.845,438.539,349.4979,93.037,438.539,433.541
4717,ZORAN CORP,ZRAN,468.364,552.456,189.564,0.0,7.367000000000001,-23.728,-16.361,190.517,27.162,59.791,-32.958,-406.922,21.997,380.081,565.2186,92.188,380.081,396.442
4718,ZORAN CORP,ZRAN,354.599,507.389,165.201,0.0,6.831,-31.89,-25.059,192.141,48.139,67.39399999999999,-47.636,-455.725,22.815,357.342,430.9096,105.911,357.342,382.401
3504,ZUNICOM INC,ZNCM,5.73,9.096,0.142,0.0,0.043,-1.147,-1.104,0.386,0.006,0.39,-3.533,-3.016,0.008,0.528,4.867,2.852,0.528,1.632
3505,ZUNICOM INC,ZNCM,4.5680000000000005,9.473,0.449,0.0,0.079,-0.685,-0.606,0.4,0.0,0.511,0.264,-2.774,0.037,0.8490000000000001,5.8404,2.9360000000000004,0.8490000000000001,1.455
3506,ZUNICOM INC,ZNCM,3.964,8.839,0.726,0.0,0.119,-0.754,-0.635,0.67,0.0289999999999999,0.525,-0.457,-3.253,0.044,1.396,3.2673,2.738,1.396,2.031
7785,ZYMOGENETICS INC,ZGEN,182.782,263.081,182.011,67.044,7.218999999999999,-150.753,-143.534,-143.534,0.0,63.96,-148.144,-644.006,7.237,38.477,799.7218,148.251,38.477,182.011
7786,ZYMOGENETICS INC,ZGEN,132.95600000000002,210.046,185.415,92.366,7.172999999999999,-118.599,-111.426,-111.426,28.241,56.968,-116.241,-763.377,11.249,73.98899999999999,206.208,186.687,73.98899999999999,185.415
7787,ZYMOGENETICS INC,ZGEN,249.86900000000003,319.296,151.52100000000002,92.563,6.906000000000001,-21.455,-14.549,-14.549,63.024,139.816,-42.981,-805.2760000000001,7.672000000000001,136.972,443.1657,323.254,136.972,151.52100000000002
2613,4-D NEUROIMAGING,FDNU,12.069,21.824,6.0760000000000005,1.621,1.754,-4.266,-2.512,4.188,7.311,14.502,-4.501,-111.148,3.136,10.264,13.0517,17.265,10.264,12.776
2614,4-D NEUROIMAGING,FDNU,4.888,8.514,8.331,1.555,0.286,-3.776,-3.49,2.309,4.138,8.756,-10.038,-120.982,0.366,10.64,8.017000000000001,11.795,10.64,14.13
2615,4-D NEUROIMAGING,FDNU,4.547,4.76,2.998,0.0,0.1,-4.316,-4.216,-0.1889999999999999,2.9360000000000004,6.263999999999999,-3.708,-124.689,0.422,2.809,13.3116,8.68,2.809,7.025
951,4LICENSING CORP,FOURQ,42.702,100.574,39.571,0.0,1.535,-31.717,-30.182,24.098000000000003,4.2410000000000005,25.123,-36.819,46.108,22.818,63.669,25.9249,25.583,63.669,93.851
952,4LICENSING CORP,FOURQ,26.02,56.653,28.078000000000003,0.0,1.6,-48.461000000000006,-46.861,-1.081,1.273,21.161,-42.076,14.654000000000002,18.514,26.997,21.2297,21.536,26.997,73.858
953,4LICENSING CORP,FOURQ,20.393,29.07,34.093,0.0,0.745,-20.36,-19.615,-19.615,0.0,18.341,-27.161,-7.393,7.848,14.478,5.5469,18.812,14.478,34.093
8682,A123 SYSTEMS INC,AONEQ,522.915,618.09,80.51100000000001,7.631,13.23,-85.23700000000001,-72.007,10.538,37.438,52.49100000000001,-85.779,-239.577,23.769,91.049,2302.4786,89.76,91.049,163.056
8683,A123 SYSTEMS INC,AONEQ,311.107,576.158,97.715,23.258000000000003,17.035999999999998,-149.09,-132.054,-0.4029999999999999,48.787,119.215,-152.56,-392.163,28.106,97.312,1003.5508,177.62599999999995,97.312,229.366
8684,A123 SYSTEMS INC,AONEQ,352.422,625.9019999999999,219.691,160.091,26.904,-230.534,-203.63,-60.544,103.394,119.12,-257.73,-650.275,47.2,159.14700000000002,216.2922,329.537,159.14700000000002,362.777
5229,AAIPHARMA INC,AAIIQ.1,71.15100000000001,440.325,81.458,277.899,9.571,55.442,65.013,149.05200000000002,27.519,55.794,17.314,20.374,29.467,230.51,257.0567,340.875,230.51,165.497
5230,AAIPHARMA INC,AAIIQ.1,98.177,534.597,103.312,338.844,20.593000000000004,-0.713,19.88,121.665,27.196,111.137,-32.703,-13.11,32.614000000000004,224.977,709.5011,459.874,224.977,205.097
5231,AAIPHARMA INC,AAIIQ.1,65.7,339.07,106.82,0.0,24.465,-35.869,-11.404000000000002,108.51,20.894,450.946,-191.171,-203.08,23.866,215.33,92.9045,450.96,215.33,226.734
2925,ABLE LABORATORIES INC,ABLSQ,25.617,51.128,26.423,6.082999999999999,0.939,10.869000000000002,11.808,26.507,12.904000000000002,10.353,23.446,-47.783,7.874,52.93,145.6264,16.436,52.93,41.122
2926,ABLE LABORATORIES INC,ABLSQ,51.598,85.36399999999999,39.265,3.935,2.09,14.297,16.387,38.296,16.602999999999998,4.647,8.488,-39.296,8.626,77.561,302.8713,8.582,77.561,61.174
2927,ABLE LABORATORIES INC,ABLSQ,56.978,104.291,48.433,3.0,3.002,22.526,25.528,54.761,18.105,5.011,14.652,-24.644,17.878,103.194,417.5308,8.011000000000001,103.194,77.666
2460,ACCLAIM ENTERTAINMENT INC,AKLM,84.73,125.63,51.371,14.473,10.652,23.215,33.867,146.197,4.043,127.843,17.293,-289.337,49.074,197.568,309.8888,145.985,197.568,163.701
2461,ACCLAIM ENTERTAINMENT INC,AKLM,148.66,182.895,109.919,4.737,8.467,7.375,15.842,158.769,9.634,155.947,-4.533,-293.952,68.345,268.688,254.2953,163.54,268.688,252.846
2462,ACCLAIM ENTERTAINMENT INC,AKLM,32.085,47.338,73.087,0.24,5.511,-44.679,-39.168,69.592,5.739,143.026,-56.408,-427.45,12.958,142.679,67.8398,145.321,142.679,181.847
7821,ACCURIDE CORP,ACW,398.24,1233.187,1120.126,642.725,67.029,167.542,234.571,288.029,103.653,186.899,65.133,8.243,142.665,1408.155,392.411,969.605,1408.155,1173.5839999999998
7822,ACCURIDE CORP,ACW,313.365,1113.634,837.206,573.025,61.586000000000006,48.996,110.582,165.88,92.57,149.954,-8.639,11.552,87.195,1003.086,277.9453,839.834,1003.086,892.5039999999999
7823,ACCURIDE CORP,ACW,307.759,808.55,807.32,651.469,45.998000000000005,32.189,78.187,124.089,78.805,125.618,-328.266,-337.281,79.359,931.409,8.2499,882.365,931.409,853.222
1347,ACUITY CIMATRIX INC,RVSIQ,55.353,87.947,63.039,7.24,10.474,-48.34,-37.866,44.806,34.765,40.208,-104.373,-237.492,14.866,107.845,35.2408,47.448,107.845,145.711
1348,ACUITY CIMATRIX INC,RVSIQ,37.855,56.889,38.097,3.076,6.871,-41.23,-34.359,21.146,22.767,40.576,-41.774,-280.36,13.574000000000002,59.243,16.984,43.652,59.243,93.602
1349,ACUITY CIMATRIX INC,RVSIQ,22.424,33.993,26.784,1.285,3.507,-27.949,-24.442,16.616,10.995,43.158,-30.104,-310.365,9.501,43.4,51.534,44.44300000000001,43.4,67.842
2244,ADVANCED MARKETING SERVICES,MKTSQ.,269.35900000000004,301.048,610.0419999999999,0.0,3.946,31.374,35.32,103.536,119.845,192.73,20.767,90.335,105.621,713.578,296.3142,192.73,713.578,678.258
2245,ADVANCED MARKETING SERVICES,MKTSQ.,320.388,402.852,632.7719999999999,0.0,4.57,37.504,42.074,123.35,123.904,270.528,23.098000000000003,111.55,162.678,756.122,462.6,270.528,756.122,714.048
2246,ADVANCED MARKETING SERVICES,MKTSQ.,356.856,445.56,757.0139999999999,0.0,7.78,17.537,25.317,154.611,172.56400000000002,303.689,11.175,124.077,160.644,911.625,213.2143,303.689,911.625,886.308
3672,ADVANCED MATERIALS GROUP INC,ADMGQ,3.664,4.082,7.0760000000000005,0.02,0.2289999999999999,0.816,1.045,2.92,0.815,1.51,1.334,-5.815,1.519,9.996,6.058,1.53,9.996,8.951
3673,ADVANCED MATERIALS GROUP INC,ADMGQ,4.606,5.4110000000000005,8.226,0.122,0.149,0.654,0.8029999999999999,2.447,1.087,1.785,0.813,-5.003,1.8,10.673,8.5022,1.907,10.673,9.87
3674,ADVANCED MATERIALS GROUP INC,ADMGQ,5.46,7.117999999999999,9.346,0.174,0.1169999999999999,0.424,0.541,2.958,1.766,3.014,0.318,-4.685,3.1630000000000003,12.304,4.3211,3.188,12.304,11.763
4962,AFFINITY TECHNOLOGY GRP INC,AFFI,0.147,0.152,0.002,0.0,0.006,-0.4679999999999999,-0.462,0.018,0.0,2.14,-0.5660000000000001,-69.244,0.1,0.02,3.2091,2.2,0.02,0.482
4963,AFFINITY TECHNOLOGY GRP INC,AFFI,1.105,1.112,0.003,3.141,0.004,-2.577,-2.573,0.03,0.0,1.139,-2.7,-71.945,0.0,0.033,9.5061,4.392,0.033,2.6060000000000003
4964,AFFINITY TECHNOLOGY GRP INC,AFFI,0.127,0.134,0.003,0.0,0.001,-1.242,-1.241,0.03,0.0,4.385,-1.4780000000000002,-73.422,0.0,0.033,6.1285,4.385,0.033,1.274
8415,AGFEED INDUSTRIES INC,FEEDQ,58.916,137.055,107.556,3.22,1.668,24.741,26.409,36.105,20.617,12.873,16.949,29.714,11.528,143.661,61.0721,16.093,143.661,117.252
8416,AGFEED INDUSTRIES INC,FEEDQ,80.53399999999999,162.94799999999998,143.878,0.918,2.69,12.592,15.282,29.325,23.835,14.615,10.348,40.072,16.585,173.203,220.72,15.533,173.203,157.921
